7,#F4DC42 
8,#FF0000 
9,#F4DC42 
10,#F4DC42 
11,#F4DC42 
12,#00FF00 
13,#00FF00 
14,#00FF00 
15,#F4DC42 
16,#FF0000 
17,#00FF00 
18,#00FF00 
19,#00FF00 
20,#00FF00 
21,#00FF00 
22,#00FF00 
